X;Y;CODESC;NOMEESC;END_ESC;NUM_ESC;BAIRRO;NOMDIST
-46.732402;-23.593687;35577443;CENTRO DE EDUCACAO INFANTIL NOITE ENCANTADA I;GRAUCA;409;VILA SONIA;VILA SONIA
-46.705467;-23.709574;35580831;CENTRO DE EDUCACAO INFANTIL JARDIM DAS HORTENSIAS;VARSOVIA;87;INTERLAGOS;CIDADE DUTRA
-46.703538;-23.709465;35455532;CIDADE DUTRA ADIB SALOMAO DOUTOR CEU;INTERLAGOS;7350;INTERLAGOS;CIDADE DUTRA
-46.706642;-23.686942;35563699;PEQUENO CASTELO ESCOLA DE EDUCACAO INFANTIL;LUIS ARROBAS MARTINS DOUTOR;503;CAPELA DO SOCORRO;SOCORRO
-46.694629;-23.675753;35569641;IMPERIO DAS LETRAS BERCARIO E EDUCACAO INFANTIL;ARNALDO MAGNICCARO;1017;VILA GEA;CAMPO GRANDE
-46.697971;-23.660064;35582980;FRATERNO EDUCACAO INFANTIL;JOSE PEDRO DA SILVEIRA;61;JARDIM BELGICA;CAMPO GRANDE
-46.690249;-23.718425;35562105;EDUCAR E CRESCER ESCOLA DE EDUCACAO INFANTIL;FRUTUOSO BARBOSA;707;JARDIM PRIMAVERA (ZONA SUL);CIDADE DUTRA
-46.692149;-23.713466;35029828;CEL JTO A EE LAERTE RAMOS PROF DR;ANIBAL DOS ANJOS CARVALHO;5;VILA SANTA MARIA;CIDADE DUTRA
-46.691429;-23.702539;35446695;IRMA AGOSTINA ETEC;FELICIANO CORREIA;;JARDIM SATELITE;CIDADE DUTRA
-46.667211;-23.696159;35585361;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL PEDREIRA I;RUA CORONEL ANTONIO INOJOSA;770;;PEDREIRA
-46.692401;-23.658654;35580806;CASA DO SABER BERCARIO E EDUCACAO INFANTIL;MOLIERE;335;VILA SOFIA;CAMPO GRANDE
-46.670497;-23.685856;35560261;JARDIM UBIRAJARA EMEI;ZIKE TUMA;600;JARDIM UBIRAJARA (ZONA SUL);CAMPO GRANDE
-46.661764;-23.684;35563812;PETUTINHO CENTRO DE RECREACAO INFANTIL;JOSE VIRGILIO VITA DOUTOR;16;JARDIM SAO JORGE;CIDADE ADEMAR
-46.663315;-23.680335;35583078;ESCOLA DE EDUCACAO INFANTIL AMARYLLIS;PEIXOTO MELO FILHO;52;JARDIM SAO JORGE;CIDADE ADEMAR
-46.715356;-23.641702;35482341;CEL JTO A EE PLINIO NEGRAO;BRAGANCA PAULISTA;575;VILA CRUZEIRO;SANTO AMARO
-46.699151;-23.640371;35569240;BELO FUTURO INTERNACIONAL COLEGIO UNIDADE II;COTEGIPE BARAO;61;GRANJA JULIETA;SANTO AMARO
-46.699567;-23.635931;35566688;FLOR DA VIDA RECREACAO ESCOLA;RUA CAPITAO OTAVIO MACHADO;345;;SANTO AMARO
-46.720629;-23.625407;35578770;ESPACO INFANCIA MAGIC CAMP BERCARIO E RECREACAO;RUA DOUTOR JOSE GUSTAVO BUSH;278;;VILA ANDRADE
-46.720841;-23.618295;35578344;EMEI PERIMETRAL I;INDEPENDENCIA;701;PARAISOPOLIS;VILA ANDRADE
-46.721122;-23.616246;35530785;ANTONIETTA E LEON FEFFER ESCOLA UNID PARAISOPOLIS;HERBERT SPENCER;113 B;PARAISOPOLIS;VILA ANDRADE
-46.721331;-23.61213;35579531;CENTRO DE EDUCACAO INFANTIL NOITE ENCANTADA IV;FLAVIO AMERICO MAURANO DOUTOR;909;FAZENDA MORUMBI;VILA ANDRADE
-46.723988;-23.608917;35584010;CENTRO DE EDUCACAO INFANTIL SANTA ROSA II;ANTONIO JULIO DOS SANTOS;160;FAZENDA MORUMBI;MORUMBI
-46.723863;-23.607044;35561174;EVOLVE COLEGIO;CLEMENTINE BRENNE;385;PARAISOPOLIS;MORUMBI
-46.72363;-23.605946;35579518;CENTRO DE EDUCACAO INFANTIL NOITE ENCANTADA II;DONA VITU GIORGI;40;;MORUMBI
-46.727165;-23.602261;35567700;VITORIA RAMOS EDUCACAO INFANTIL;FRANCISCO PRETO;343;VILA MORSE;VILA SONIA
-46.698832;-23.614928;35457450;JORNALISTA ROBERTO MARINHO ESCOLA TECNICA ESTADUAL;JORNALISTA ROBERTO MARINHO;;BROOKLIN PAULISTA;ITAIM BIBI
-46.710411;-23.593481;35559167;ADOLFO TRIPOLI CL HOSPITALAR DARCY VARGAS;R DOUTOR SERAFICO DE ASSIS CARVALHO;34;MORUMBI;MORUMBI
-46.692574;-23.655509;35495773;THE BRITISH COLLEGE OF BRAZIL UNIDADE CHACARA FLORA;WASHINGTON LUIS;1190;SANTO AMARO;SANTO AMARO
-46.694291;-23.626169;35562099;PHANTASIALAND CRECHE E EDUCACAO INFANTIL;DIOGO DE QUADROS;129;SANTO AMARO;SANTO AMARO
-46.679237;-23.626761;35564597;CASA DO SOL INSTITUTO;ANTONIO DE MACEDO SOARES;409;CAMPO BELO;CAMPO BELO
-46.671196;-23.653605;35482882;JARDIM DAS BORBOLETAS ESCOLA DE EDUCACAO INFANTIL;OSSIAN TERCEIRO TELES;493;JARDIM PRUDENCIA;CIDADE ADEMAR
-46.663903;-23.655539;35567553;CENTRO DE EDUCACAO INFANTIL BRILHO DO SOL III;CEU TROPICAL;248-;CONJUNTO RESIDENCIAL JARDIM CANAA;JABAQUARA
-46.667607;-23.649598;35498695;MULTICULTURAL COLEGIO;EMILIE DE VILLENEUVE MADRE;256;VILA SANTA CATARINA;JABAQUARA
-46.67342;-23.626692;35569719;BCB ESCOLA DE EDUCACAO INFANTIL;REPUBLICA DO IRAQUE;830;BROOKLIN PAULISTA;CAMPO BELO
-46.67185;-23.626839;35562087;QUERUBIM NUCLEO INFANTIL;VICENTE LEPORACE;1067;CAMPO BELO;CAMPO BELO
-46.668322;-23.63881;35580375;MAPLE BEAR CANADIAN SCHOOL VILA MASCOTE;ITAGYBA SANTIAGO;48;VILA ALEXANDRIA;CAMPO BELO
-46.678185;-23.609012;35584061;CENTRO DE EDUCACAO INFANTIL NOITE ENCANTADA VI;KANSAS;150;BROOKLIN PAULISTA;ITAIM BIBI
-46.674426;-23.618396;35495608;ITATIAIA COLEGIO;CONSTANTINO DE SOUSA;699;CAMPO BELO;CAMPO BELO
-46.676589;-23.612335;35583327;CEI REI ARTHUR;EDUARDO SACCAB COMENDADOR;252;BROOKLIN PAULISTA;CAMPO BELO
-46.677544;-23.600751;35457498;VILA DO APRENDER;GOMES DE CARVALHO;361;VILA OLIMPIA;ITAIM BIBI
-46.669355;-23.602379;35498002;MAPLE BEAR CANADIAN SCHOOL COLEGIO;INHAMBU;891;VILA UBERABINHA;MOEMA
-46.669319;-23.598306;35580144;BERCARIO E ESCOLA DE ED INFANTIL ESPACO CIRANDAR;ARAGUARI;96;VILA UBERABINHA;MOEMA
-46.797935;-23.591872;35578836;CEI ALEGRIA DE APRENDER;BALTASAR SAMPER;205;PARQUE IPE;RAPOSO TAVARES
-46.802032;-23.436807;35579312;CENTRO DE RECREACAO INFANTIL FAMILIA SIAO;MINAS GERAIS;158;JARDIM ROSINHA;ANHANGUERA
-46.793871;-23.441777;35570515;CORACAO VALENTE CEI;LUIZ DOMINGUES DE CASTRO;371;JARDIM ANHANGUERA;ANHANGUERA
-46.79373;-23.438357;35561548;EVA LUIZA ROSA CENTRO DE EDUCACAO INFANTIL;JOSE GLADIADOR CORONEL;647;JARDIM ANHANGUERA;ANHANGUERA
-46.795146;-23.430017;35561150;GP COLEGIO;DIONISIO BELLANTE;309;JARDIM SANTA FE (ZONA OESTE);ANHANGUERA
-46.793988;-23.429599;35561538;ESPERANCA CENTRO DE EDUCACAO INFANTIL;RICARDO DALTON;399;JARDIM SANTA FE (ZONA OESTE);ANHANGUERA
-46.798978;-23.427349;35579324;CENTRO DE EDUCACAO INFANTIL FAMILIA JUDA;PIRAPORA;101;JARDIM JARAGUA;ANHANGUERA
-46.789556;-23.586756;35581306;CENTRO DE EDUCACAO INFANTIL PAIS E FILHOS;JACINTO GONCALVES;256;JARDIM SAO JORGE;RAPOSO TAVARES
-46.769753;-23.590366;35514202;PRACA ESCOLA DA;PASCOAL ZULLINO;38;JARDIM ROSA MARIA;RAPOSO TAVARES
-46.760164;-23.586336;35496789;RECANTO DA ALEGRIA IV;HEITOR ANTONIO EIRAS GARCIA ENGENHEIRO;3270;JARDIM ESMERALDA;RAPOSO TAVARES
-46.766124;-23.578272;35576426;CEI SABER VIVER II;BENEDITO DE LIMA;133;VILA ANTONIO;RIO PEQUENO
-46.761448;-23.582614;35576840;BABY ARTE RECREACAO INFANTIL;JOSE FILIPE DA SILVA;436;JARDIM ESTER;RIO PEQUENO
-46.763157;-23.567342;35577455;CENTRO DE EDUCACAO INFANTIL RITA DE CASSIA;AMARANTE DO MARANHAO;30;VILA DALVA;RIO PEQUENO
-46.751967;-23.581228;35582098;CENTRO DE EDUCACAO INFANTIL SABER VIVER III;DAVID D'ANGERS;101;JARDIM ESMERALDA;RIO PEQUENO
-46.749446;-23.579852;35455714;BUTANTA ELIZABETH GASPAR TUNALA PROFA CEU;HEITOR ANTONIO EIRAS GARCIA ENGENHEIRO;1870;JARDIM ESMERALDA;RIO PEQUENO
-46.744912;-23.582887;35480320;CASTELINHO DOURADO ESCOLA DE EDUCACAO INFANTIL;FIUZA DE CASTRO MARECHAL;245;JARDIM PINHEIROS;BUTANTA
-46.75528;-23.570293;35483722;ALGO TAO DOCE CENTRO DE RECREACAO INFANTIL;ARTHUR SOTER LOPES DA SILVA;603;JARDIM ESMERALDA;RIO PEQUENO
-46.746273;-23.566985;35578514;CEI PRIMEIRO LAPIS;TEOTONIO MONTEIRO DE BARROS FILHO PROFESSOR;313;VILA BUTANTA;RIO PEQUENO
-46.739458;-23.5782;35582748;ESCOLA DI BERCUS;RAMIRO DE SANTA CRUZ ABREU;32;JARDIM BONFIGLIOLI;BUTANTA
-46.736418;-23.577524;35577820;CENTRO DE EDUCACAO INFANTIL LEON ALEXANDER;CAVALCANTI DE LACERDA EMBAIXADOR;285;JARDIM BONFIGLIOLI;BUTANTA
-46.732797;-23.581108;35561685;QUACATU UNIDADE II ESCOLA;JOAO GOMES JUNIOR;131;JARDIM BONFIGLIOLI;BUTANTA
-46.731374;-23.579408;35507842;LUA DE ALGODAO NUCLEO DE EDUCACAO INFANTIL UNIDADE II;ROMEO FERRO DOUTOR;217;JARDIM BONFIGLIOLI;BUTANTA
-46.758748;-23.556119;35581276;MY SCHOOL EDUCACAO BILINGUE;OLIMPIO MOURAO FILHO MARECHAL;334;VILA SAO FRANCISCO;RIO PEQUENO
-46.755419;-23.556729;35585191;BERCARIO SAO FRANCISCO;RUA PROFESSOR HERBERT BALDUS;126;;RIO PEQUENO
-46.752402;-23.552614;35565386;MARAJOARA CENTRO DE EDUCACAO INFANTIL;ALTENFELDER SILVA DESEMBARGADOR;139;VILA LAGEADO;JAGUARE
-46.748265;-23.551442;35583133;MAPLE BEAR JAGUARE;MAC ARTHUR GENERAL;708;VILA LAGEADO;JAGUARE
-46.75898;-23.542733;35497320;PROJETO PARQUE I ESCOLA DE EDUCACAO INFANTIL;JOSE FERREIRA KEFFER;470;PARQUE CONTINENTAL;JAGUARE
-46.744656;-23.542831;35581173;CENTRO DE EDUCACAO INFANTIL ANJO FELIZ;SALATIEL DE CAMPOS;343;JAGUARE;JAGUARE
-46.736438;-23.554337;35455520;HENRIQUE GAMBA PROF CEU;KENKITI SIMOMOTO;80;JAGUARE;JAGUARE
-46.736359;-23.551493;35567218;UNIVERSIDADE PAULISTA UNIP CAMPUS JAGUARE;TORRES DE OLIVEIRA;330;JAGUARE;JAGUARE
-46.733759;-23.555696;35571003;INSTITUTO DE PESQUISAS TECNOLOGICAS CRECHE;AVENIDA PROF ALMEIDA PRADO;532;BUTANTA;BUTANTA
-46.741118;-23.537855;35500677;CENTRO DE DETENCAO PROVISORIA III PINHEIROS;NACOES UNIDAS;1230;VILA LEOPOLDINA;VILA LEOPOLDINA
-46.762672;-23.481998;35455659;VILA ATLANTICA JOAO SOARES FILHO CEU;JOSE VENANCIO DIAS CORONEL;842;JARAGUA;SAO DOMINGOS
-46.758416;-23.50482;35985004;CEL JTO A EE ANTONIO C C GUIMARAES FILHO PROFESSOR;MUTINGA;5071;JARDIM SANTO ELIAS;JAGUARA
-46.745732;-23.511021;35567103;4 IRMAOS CENTRO DE EDUCACAO INFANTIL;PEDRO HENRIQUE DE ORLEANS E BRAGANCA DOM;897;VILA JAGUARA;JAGUARA
-46.746225;-23.497139;35561101;RENOVAR COLEGIO;JOAQUIM OLIVEIRA FREITAS;1169;VILA MANGALOT;SAO DOMINGOS
-46.727206;-23.521064;35567115;CENTRO DE EDUCACAO INFANTIL MANOEL DE BARROS;GUAIPA;518;VILA LEOPOLDINA;VILA LEOPOLDINA
-46.740274;-23.498566;35566664;CEI EDNA LOUREIRO;EMILIO COLELLA;236;PARQUE SAO DOMINGOS;SAO DOMINGOS
-46.729317;-23.495776;35578277;CEI SEGUNDA ESTACAO;RAIMUNDO PEREIRA DE MAGALHAES;3550;JARDIM IRIS;PIRITUBA
-46.758941;-23.482593;35563766;JOSE JOAQUIM DE SANTANA CENTRO EDUCACIONAL INFANTIL;RUA FAZENDA MONTE ALEGRE;417;JARAGUA;SAO DOMINGOS
-46.756941;-23.480572;35576232;CEI EDUCAR PARA CRESCER;JOAO FLORENCIO PEREIRA;182;JARAGUA;SAO DOMINGOS
-46.747626;-23.479289;35568533;SANTA MONICA COLEGIO;AVENIDA SANTA MONICA;513;PIRITUBA;PIRITUBA
-46.754242;-23.474364;35562907;NOVA ESPERANCA CENTRO DE EDUCACAO INFANTIL;TURISTICA DO JARAGUA;2400;VILA JARAGUA;SAO DOMINGOS
-46.755499;-23.472253;35567048;CHACARA TURISTICA EMEF;CACHOEIRO DO ITAPEMIRM;87;JARAGUA;JARAGUA
-46.752997;-23.465088;35561125;CP EDUCACIONAL COLEGIO;J.DE MATOS COMENDADOR;313;VILA CLARICE;JARAGUA
-46.750811;-23.471339;35562828;VILA CLARICE CENTRO DE EDUCACAO INFANTIL;JOAQUIM BANDEIRA DE MELLO DESEMBARGADOR;642;CONJUNTO RESIDENCIAL VISTA VERDE;PIRITUBA
-46.72928;-23.492792;35565155;CENTRO DE EDUCACAO INFANTIL VOVO JOAO ARLINDO;INHACORA;559;CHACARA INGLESA;PIRITUBA
-46.728612;-23.484094;35583832;CEI SONHO NOSSO;MENOTTI LAUDISIO;675;JARDIM CIDADE PIRITUBA;PIRITUBA
-46.723316;-23.589766;35579524;CENTRO DE EDUCACAO INFANTIL NOITE ENCANTADA III;CABEDELO;44;VILA INAH;VILA SONIA
-46.722251;-23.587913;35583108;CENTRO DE EDUCACAO INFANTIL SAO BENEDITO;LICIO MARCONDES DO AMARAL;513;VILA PROGREDIOR;MORUMBI
-46.717828;-23.582595;35497654;LUMI ESCOLA;CAMPOS DO JORDAO;150-16;CAXINGUI;BUTANTA
-46.71252;-23.573232;35457905;CPPF DRA MARINA MARIGO CARDOSO DE OLIVEIRA DO BUTANTA;RAPOSO TAVARES;;JARDIM ARPOADOR;BUTANTA
-46.697303;-23.569608;35562063;UNIVERSIDADE CRUZEIRO DO SUL ESCOLA DE EDUCACAO PROFISSIONAL;BUTANTA;285;PINHEIROS;PINHEIROS
-46.718727;-23.543409;35518694;MAPLE BEAR ALTO DE PINHEIROS;PEREIRA DE ANDRADE PADRE;575;BOACAVA;ALTO DE PINHEIROS
-46.716208;-23.532193;35564874;LUZ DO SOL BERCARIO E EDUCACAO INFANTIL;SALES JUNIOR;294;ALTO DA LAPA;LAPA
-46.699849;-23.545615;35315230;PICCOLINO ESCOLA DE EDUCACAO INFANTIL;NAZARE PAULISTA;320;VILA MADALENA;ALTO DE PINHEIROS
-46.69554;-23.551306;35507830;LIVRE ARETE ESCOLA;NATINGUI;508;VILA MADALENA;ALTO DE PINHEIROS
-46.69514;-23.542176;35985107;CEL JTO A EE MAURO DE OLIVEIRA PROFESSOR;RUA PEDRO SOARES ALMEIDA;134;;PERDIZES
-46.702497;-23.529279;35347243;VIVER A VIDA NUCLEO DE EDUCACAO INFANTIL;CAMILO;1053;VILA ROMANA;LAPA
-46.682794;-23.566997;35578046;ESCOLA ARTE SAO PAULO;REBOUCAS;2387;PINHEIROS;PINHEIROS
-46.682415;-23.566481;35582852;ESCOLA ALL TOGETHER SCHOOL;REBOUCAS;2320;PINHEIROS;PINHEIROS
-46.672217;-23.579101;35561666;MEU CASTELINHO UNIDADE III ESCOLA DE EDUCACAO INFANTIL;ITACEMA;142;ITAIM BIBI;ITAIM BIBI
-46.669458;-23.566924;35571155;GLOBAL CENTRO DE EDUCACAO;COLOMBIA;66;JARDIM AMERICA;JARDIM PAULISTA
-46.68878;-23.55595;35582268;THYMELI DANCA TEATRO MUSICA;GIRASSOL;302;VILA MADALENA;PINHEIROS
-46.680606;-23.550133;35483436;JARDIM EDITE CENTRO DE EDUCACAO INFANTIL;CAPOTE VALENTE;1332;PINHEIROS;PINHEIROS
-46.682873;-23.541401;35563298;GLOBAL COLEGIO UNIDADE II;APINAJES;1231;PERDIZES;PERDIZES
-46.685188;-23.533388;35583261;MY SCHOOL;MELO OLIVEIRA CORONEL;334;PERDIZES;PERDIZES
-46.682939;-23.531437;35564527;MODELO INSTITUICAO EDUCACIONAL EDUCANDARIO;TUCUNA;387;PERDIZES;PERDIZES
-46.674959;-23.530339;35583388;ESCOLA DE EDUCACAO INFANTIL GRAO DE CHAO II;TANABI;201;AGUA BRANCA;BARRA FUNDA
-46.664267;-23.542558;35561514;EVOLUCAO UNIDADE IV ESCOLA;EDGAR EGIDIO DE SOUSA ENGENHEIRO;388;SANTA CECILIA;CONSOLACAO
-46.663358;-23.540786;35579836;CENTRO DE EDUCACAO INFANTIL EVOLUCAO UNIDADE III;ITAGUABA;158;SANTA CECILIA;CONSOLACAO
-46.663339;-23.54;35561551;MAPLE BEAR PACAEMBU;ITAGUABA;264;SANTA CECILIA;CONSOLACAO
-46.7263;-23.520303;35569239;RODA VIVA ESCOLA DE EDUCACAO INFANTIL;SEBASTIAO DE PAIVA;79;VILA LEOPOLDINA;VILA LEOPOLDINA
-46.723108;-23.521528;35560169;GENTE FELIZ ESCOLA;GUAIPA;87;VILA LEOPOLDINA;VILA LEOPOLDINA
-46.705691;-23.524775;35431850;CEL JTO A EE PEREIRA BARRETO;RUA NOSSA SENHORA DA LAPA;615;;LAPA
-46.710783;-23.505696;35565787;NOSSA SENHORA DE APARECIDA CENTRO DE EDUCACAO INFANTIL;PEDRO CUBAS;76;PIQUERI;PIRITUBA
-46.725831;-23.483674;35568600;CAMBALHOTA CENTRO DE EDUCACAO INFANTIL;FRAGARIA ROSEA;104;JARDIM CIDADE PIRITUBA;PIRITUBA
-46.723343;-23.483867;35461532;DOROTI QUIOMI KANASHIRO TOYOHARA DRA PROF ETEC;AMBROSIA DO MEXICO;;JARDIM CIDADE PIRITUBA;PIRITUBA
-46.718263;-23.487191;35565581;SANTO EXPEDITO CENTRO DE EDUCACAO INFANTIL;OSVALDO URIOSTE DOUTOR;131;VILA PEREIRA BARRETO;PIRITUBA
-46.713191;-23.480851;35561137;NH COLEGIO;JOAO TONIOLO DOUTOR;950;JARDIM SAO JOSE (ZONA NORTE);PIRITUBA
-46.726262;-23.47518;35579191;CEI DENTE DE LEITE;ANTONIO PEREIRA SANTOS;222;JARDIM CIDADE PIRITUBA;PIRITUBA
-46.719844;-23.473771;35578381;COLEGIO ORION;MIGUEL DE CASTRO;1430;VILA PEREIRA BARRETO;PIRITUBA
-46.715065;-23.475443;35499882;ALZIRA MENDES CENTRO DE EDUCACAO INFANTIL;VINTE E CINCO DE NOVEMBRO;635;VILA ZAT;PIRITUBA
-46.717662;-23.469042;35578940;CENTRO DE EDUCACAO INFANTIL NELSON MANDELA;HORTOLANDIA;604;VILA RENATO (ZONA NORTE);PIRITUBA
-46.702559;-23.482192;35443219;MARIA APARECIDA RODRIGUES CINTRA PROFESSORA EMEF;ARAUAZINHO;;VILA MARINA;FREGUESIA DO O
-46.699144;-23.465974;35497216;DONA NANINHA CENTRO DE EDUCACAO INFANTIL;DOMINGOS VEGA;318;VILA JOAO BATISTA;BRASILANDIA
-46.693879;-23.526098;35584927;ESCOLA DE EDUCACO INFANTIL ALEGRIA DE APRENDER;CORIOLANO;853;VILA ROMANA;LAPA
-46.690874;-23.525632;35568570;MUNDO FELIZ CENTRO DE EDUCACAO INFANTIL;CLAUDIO;290;AGUA BRANCA;LAPA
-46.692149;-23.525037;35497009;UNIMOR COLEGIO;CLELIA;965;AGUA BRANCA;LAPA
-46.692609;-23.49631;35564151;MAURA DUARTE NUVENS CENTRO DE EDUCACAO INFANTIL;MIGUEL CONEJO;838;VILA ALBERTINA;FREGUESIA DO O
-46.670291;-23.508598;35566457;VINTE E SEIS DE JULHO CENTRO DE EDUCACAO INFANTIL;VICTORIO PRIMON;116;LIMAO;CASA VERDE
-46.675106;-23.499187;35567516;SILVIO GONZALES COLEGIO;AVENIDA DEPUTADO EMILIO CARLOS;620-;;LIMAO
-46.668348;-23.498134;35566640;CENTRO DE EDUCAâ‚¬Ã‡O INFANTIL RAMSSES II - DR ALBERTO CALVO;FRANCO MOREIRA;143;VILA BARBOSA;LIMAO
-46.691134;-23.480113;35563377;ECO CULTURAL COLEGIO;ANDRIOLI PROFESSOR;63;PARQUE SAO LUIS;FREGUESIA DO O
-46.690808;-23.474202;35577431;CENTRO DE EDUCACAO INFANTIL NOVA VIDA;CICERO CORDEIRO;61;VILA NINA;BRASILANDIA
-46.690394;-23.472964;35579051;ESCOLA TECNICA SEQUENCIAL UNIDADE BRASILANDIA;PARAPUA;1370;ITABERABA;BRASILANDIA
-46.690853;-23.462946;35577406;CENTRO DE EDUCACAO INFANTIL AMABILE AGUIAR;ALMOTACEL;178;BRASILANDIA;BRASILANDIA
-46.683873;-23.470769;35583728;CEI PAULO FREIRE;CAIAPE;167;VILA PENTEADO;BRASILANDIA
-46.679327;-23.47818;35583042;ESCOLA SANTA CARMEN SALLES;DOMINGOS FREIRE DOUTOR;209;PARQUE ITABERABA;FREGUESIA DO O
-46.681593;-23.467874;35444789;TIA D CENTRO DE EDUCACAO INFANTIL;SATURNINO DE MEIRELES;297;VILA PENTEADO;BRASILANDIA
-46.673703;-23.478632;35495426;CRESCENDO PARA O FUTURO CENTRO DE EDUCACAO INFANTIL;MARIO D'APICO PROFESSOR;2;JARDIM CACHOEIRA;FREGUESIA DO O
-46.667858;-23.489259;35563080;SHADDAI CENTRO DE EDUCACAO INFANTIL;CESAR PENA RAMOS;742;VILA SANTA MARIA;LIMAO
-46.664045;-23.485851;35577650;CENTRO DE EDUCACAO INFANTIL NOSSA SENHORA DA PAZ;NELIO FACHADA DE PAIVA;84;VILA CELESTE;CASA VERDE
-46.676125;-23.470649;35478532;NOVO SER CENTRO DE EDUCACAO INFANTIL;AVENIDA DEPUTADO CANTIDIO SAMPAIO;3540;JARDIM PRINCESA;BRASILANDIA
-46.671745;-23.46328;35568016;LIMA INSTITUTO DE EDUCACAO;RUA MESTRE SIMEAO JOSE DE NAZARE;78;;CACHOEIRINHA
-46.665099;-23.469885;35497319;CONTO DE FADAS BERCARIO E RECREACAO INFANTIL;PARADA PINTO;556;VILA NOVA CACHOEIRINHA;CACHOEIRINHA
-46.665507;-23.46498;35580867;COLEGIO APRENDENDO NA ARCA;AFONSO LOPES VIEIRA;481;VILA DIONISIA;CACHOEIRINHA
-46.78797;-23.449826;35567127;JARDIM JARAGUA CENTRO DE EDUCACAO INFANTIL;RUA PRESIDENTE FELIX PAIVA;234;;ANHANGUERA
-46.792416;-23.438704;35564862;FAMILIA MISSAO CENTRO DE EDUCACAO INFANTIL;MARIO PALMERIO;348;JARDIM ANHANGUERA;ANHANGUERA
-46.792072;-23.437429;35567085;SOLAR DO AMANHECER CENTRO DE EDUCACAO INFANTIL;FLORENCIO CARPI;379;JARDIM ANHANGUERA;ANHANGUERA
-46.789307;-23.438532;35457243;MORRO DOCE;MARIO PALMERIO;;JARDIM ANHANGUERA;ANHANGUERA
-46.787412;-23.440553;35455416;PARQUE ANHANGUERA CEU;PEDRO JOSE DE LIMA;10;JARDIM ANHANGUERA;ANHANGUERA
-46.788165;-23.431211;35578393;CEI CONSTRUINDO O FUTURO II;ABEL LUCAS;3;JARDIM SANTA FE (ZONA OESTE);ANHANGUERA
-46.774686;-23.435944;35579737;CASA DA SOLIDARIEDADE III;RUA SAO MARCOS;79;;ANHANGUERA
-46.772988;-23.43684;35567139;MARIA DO CARMO CENTRO DE EDUCACAO INFANTIL;UBERLANDIA;9;RESIDENCIAL SOL NASCENTE;ANHANGUERA
-46.766383;-23.405702;35578236;CENTRO DE EDUCACAO CECILIA MEIRELES;MARCONDES DE MOURA E COSTA;91;VILA PERUS;PERUS
-46.765932;-23.40285;35566251;BARRA MANTEIGA CENTRO DE EDUCACAO INFANTIL;TRAVESSA TABULEIROS DE VALENCA;433;;PERUS
-46.748046;-23.446019;35572469;SAO JORGE CEI;AVENIDA ALEIXOS JAFET;1159;;JARAGUA
-46.746405;-23.447428;35567097;AGUA VIVA CENTRO DE EDUCACAO INFANTIL;GUIOMAR NOVAES;20;JARDIM SANTA LUCRECIA;JARAGUA
-46.752944;-23.435271;35572408;CONSTRUINDO O FUTURO CEI;MACHADO CORREIA;86;VILA AURORA;JARAGUA
-46.750898;-23.436835;35455386;PERA MARMELO CEU;PERA-MARMELO;225;JARDIM SANTA LUCRECIA;JARAGUA
-46.750753;-23.436253;35564850;LAR ESTRELA GUIA CENTRO DE EDUCACAO INFANTIL;LIBERO TEIXEIRA BRAGA;59;VILA AURORA;JARAGUA
-46.74101;-23.459743;35561526;CRESCENDO E APRENDENDO CENTRO DE EDUCACAO INFANTIL;TAVARES DE LIMA MAESTRO;53;JARAGUA;JARAGUA
-46.737054;-23.457306;35445502;ESTACAO JARAGUA EMEF;JOAO AIRES;;JARDIM BANDEIRANTES (ZONA NORTE);JARAGUA
-46.742721;-23.450575;35579002;CENTRO DE EDUCACAO INFANTIL ELOHIM ADONAI;RAFAEL DE ARAUJO RIBEIRO DOUTOR;1183;JARAGUA;JARAGUA
-46.737388;-23.446804;35564539;CAMINHO DA SABEDORIA COLEGIO;ATILIO BRUGNOLI;;PARQUE NACOES UNIDAS;JARAGUA
-46.732614;-23.45472;35566676;CANTINHO MAGIGO CEI;PEDRO ROGET;246;JARDIM VIVAN;JARAGUA
-46.730902;-23.436726;35496424;PEQUENINO SONHADOR CENTRO DE EDUCACAO INFANTIL;ODUVALDO VIANA;280;JARDIM RINCAO;JARAGUA
-46.727444;-23.435204;35578253;CEI IZABEL CAROLINA;ARROIO DA PALMA;94;JARDIM RINCAO;JARAGUA
-46.755479;-23.414383;35563778;GRAOZINHO DE OURO CENTRO DE EDUCACAO INFANTIL;BRAZ BALTAZAR DA SILVEIRA;251;VILA PERUS;PERUS
-46.759642;-23.407671;35581537;CENTRO INTEGRADO DE ED DE JOVENS E ADULTOS - PERUS I;FRANCISCO JOSE DE BARROS;160;VILA INACIO;PERUS
-46.759287;-23.406185;35576359;CEI TOCA DO COLEHO;MANUEL CAMPELLO PADRE;487;VILA INACIO;PERUS
-46.754768;-23.410783;35497174;JOAO PE DE FEIJAO CENTRO DE EDUCACAO INFANTIL;MARCELINO FERREIRA BUENO;306;VILA PERUS;PERUS
-46.754346;-23.40963;35578241;CEI FELIPE NERI;JUVENCIO DE ARAUJO FIGUEIREDO;30;VILA PERUS;PERUS
-46.753031;-23.409533;35450303;ALFA E OMEGA CEI;YLIDIO FIGUEIREDO;18;VILA PERUS;PERUS
